Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
Shigella_sonnei_53G__good_short__good_long	hybrid	fake	good	good	Shigella_sonnei_53G_good_illumina_1.fastq.gz, Shigella_sonnei_53G_good_illumina_2.fastq.gz, Shigella_sonnei_53G_good_long.fastq.gz	Shigella_sonnei_53G.fasta.gz	5220473	5	4988504, 215774, 8953, 5153, 2089	1.0, 0.8, 1.4, 8.0, 16.0	yes, yes, yes, yes, yes	50.72	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_good_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_good_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	0.0	Shigella_sonnei_53G__good_short__good_long__npScarf_with_graph_1.6-10a.fasta		19	19	19	19	19	12	1047277	1047277	1047277	1047277	1047277	756324	19	75777	1047277	51.85	57897		49790		8		13		0	0	0	2	2	0	0 + 0 part	0	20.056	1.000	0.00	0.38	1.91	75777	1047277	56597	-	42542		9		14				no	no	no
Shigella_sonnei_53G__good_short__medium_long	hybrid	fake	good	medium	Shigella_sonnei_53G_good_illumina_1.fastq.gz, Shigella_sonnei_53G_good_illumina_2.fastq.gz, Shigella_sonnei_53G_medium_long.fastq.gz	Shigella_sonnei_53G.fasta.gz	5220473	5	4988504, 215774, 8953, 5153, 2089	1.0, 0.8, 1.4, 8.0, 16.0	yes, yes, yes, yes, yes		npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_good_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_medium_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	fail																																																							
Shigella_sonnei_53G__medium_short__bad_long	hybrid	fake	medium	bad	Shigella_sonnei_53G_medium_illumina_1.fastq.gz, Shigella_sonnei_53G_medium_illumina_2.fastq.gz, Shigella_sonnei_53G_bad_long.fastq.gz	Shigella_sonnei_53G.fasta.gz	5220473	5	4988504, 215774, 8953, 5153, 2089	1.0, 0.8, 1.4, 8.0, 16.0	yes, yes, yes, yes, yes	50.72	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_medium_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_bad_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	0.0	Shigella_sonnei_53G__medium_short__bad_long__npScarf_with_graph_1.6-10a.fasta		7	7	7	7	7	7	499498	499498	499498	499498	499498	499498	7	79942	499498	51.80	72569		66366		4		6		0	0	0	1	1	0	0 + 0 part	0	9.566	1.000	0.00	0.20	0.20	79942	499498	72569	-	58873		4		6				no	no	no
Shigella_sonnei_53G__medium_short__good_long	hybrid	fake	medium	good	Shigella_sonnei_53G_medium_illumina_1.fastq.gz, Shigella_sonnei_53G_medium_illumina_2.fastq.gz, Shigella_sonnei_53G_good_long.fastq.gz	Shigella_sonnei_53G.fasta.gz	5220473	5	4988504, 215774, 8953, 5153, 2089	1.0, 0.8, 1.4, 8.0, 16.0	yes, yes, yes, yes, yes	50.72	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_medium_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_good_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	0.0	Shigella_sonnei_53G__medium_short__good_long__npScarf_with_graph_1.6-10a.fasta		11	11	11	11	11	10	725065	725065	725065	725065	725065	680754	11	79942	725065	51.82	70518		60811		5		8		0	0	0	1	1	0	0 + 0 part	0	13.887	1.000	0.00	0.14	0.14	79942	725065	66366	-	57853		5		8				no	no	no
Shigella_sonnei_53G__medium_short__medium_long	hybrid	fake	medium	medium	Shigella_sonnei_53G_medium_illumina_1.fastq.gz, Shigella_sonnei_53G_medium_illumina_2.fastq.gz, Shigella_sonnei_53G_medium_long.fastq.gz	Shigella_sonnei_53G.fasta.gz	5220473	5	4988504, 215774, 8953, 5153, 2089	1.0, 0.8, 1.4, 8.0, 16.0	yes, yes, yes, yes, yes		npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_medium_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_medium_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	fail																																																							
Streptococcus_suis_BM407__bad_short__bad_long	hybrid	fake	bad	bad	Streptococcus_suis_BM407_bad_illumina_1.fastq.gz, Streptococcus_suis_BM407_bad_illumina_2.fastq.gz, Streptococcus_suis_BM407_bad_long.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_bad_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_bad_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	560.2	Streptococcus_suis_BM407__bad_short__bad_long__npScarf_with_graph_1.6-10a.fasta		11	11	11	10	10	8	2190458	2190458	2190458	2181586	2181586	2110190	11	544905	2190458	41.06	271173	271173	185078	185078	3	3	5	5	10	7	1739700	17	27	0	0 + 1 part	1521	98.246	1.026	0.00	332.91	28.88	300119	2188340	115152	115152	62145	62145	7	7	13	13			no	no	no
Streptococcus_suis_BM407__bad_short__good_long	hybrid	fake	bad	good	Streptococcus_suis_BM407_bad_illumina_1.fastq.gz, Streptococcus_suis_BM407_bad_illumina_2.fastq.gz, Streptococcus_suis_BM407_good_long.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_bad_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_good_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	657.1	Streptococcus_suis_BM407__bad_short__good_long__npScarf_with_graph_1.6-10a.fasta		4	4	4	4	3	2	1007167	1007167	1007167	1007167	992533	946416	4	612458	1007167	41.35	612458		333958		1		2		8	4	1007167	6	14	0	0 + 1 part	12086	40.543	1.131	0.00	324.51	76.92	218138	995077	115165	-	60635		3		6				no	no	no
Streptococcus_suis_BM407__bad_short__medium_long	hybrid	fake	bad	medium	Streptococcus_suis_BM407_bad_illumina_1.fastq.gz, Streptococcus_suis_BM407_bad_illumina_2.fastq.gz, Streptococcus_suis_BM407_medium_long.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_bad_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_medium_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	601.1	Streptococcus_suis_BM407__bad_short__medium_long__npScarf_with_graph_1.6-10a.fasta		8	8	8	6	5	5	1788716	1788716	1788716	1771510	1754451	1754451	8	613075	1788716	41.21	476069	476069	324607	154979	2	2	3	5	9	5	1585789	12	21	0	0 + 2 part	19935	75.794	1.075	0.00	367.40	91.59	415643	1768250	139263	104193	73367	21830	4	5	8	16			no	no	no
Streptococcus_suis_BM407__good_short__bad_long	hybrid	fake	good	bad	Streptococcus_suis_BM407_good_illumina_1.fastq.gz, Streptococcus_suis_BM407_good_illumina_2.fastq.gz, Streptococcus_suis_BM407_bad_long.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_good_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_bad_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	449.4	Streptococcus_suis_BM407__good_short__bad_long__npScarf_with_graph_1.6-10a.fasta		3	3	3	3	2	1	2200548	2200548	2200548	2200548	2175969	2141377	3	2141377	2200548	40.99	2141377	2141377	2141377	2141377	1	1	1	1	1	1	2141377	4	5	0	0 + 0 part	0	99.830	1.015	0.00	27.82	3.05	1002558	2200548	344483	344483	333342	333342	2	2	3	3			no	no	no
Streptococcus_suis_BM407__good_short__good_long	hybrid	fake	good	good	Streptococcus_suis_BM407_good_illumina_1.fastq.gz, Streptococcus_suis_BM407_good_illumina_2.fastq.gz, Streptococcus_suis_BM407_good_long.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_good_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_good_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	601.4	Streptococcus_suis_BM407__good_short__good_long__npScarf_with_graph_1.6-10a.fasta		4	4	4	4	3	2	2245740	2245740	2245740	2245740	2221161	2186548	4	2128816	2245740	40.92	2128816	2128816	2128816	2128816	1	1	1	1	3	1	2128816	4	7	0	0 + 0 part	0	99.397	1.041	0.00	43.19	3.38	1002834	2245740	356061	356061	255511	318001	2	2	4	3			no	no	no
Streptococcus_suis_BM407__good_short__medium_long	hybrid	fake	good	medium	Streptococcus_suis_BM407_good_illumina_1.fastq.gz, Streptococcus_suis_BM407_good_illumina_2.fastq.gz, Streptococcus_suis_BM407_medium_long.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_good_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_medium_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	507.6	Streptococcus_suis_BM407__good_short__medium_long__npScarf_with_graph_1.6-10a.fasta		4	4	4	4	3	2	2256645	2256645	2256645	2256645	2232066	2197453	4	2144055	2256645	40.92	2144055	2144055	2144055	2144055	1	1	1	1	3	1	2144055	4	7	0	0 + 0 part	0	99.949	1.040	0.00	44.80	3.41	1002773	2256645	327383	327383	211469	211469	2	2	4	4			no	no	no
Streptococcus_suis_BM407__medium_short__bad_long	hybrid	fake	medium	bad	Streptococcus_suis_BM407_medium_illumina_1.fastq.gz, Streptococcus_suis_BM407_medium_illumina_2.fastq.gz, Streptococcus_suis_BM407_bad_long.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_medium_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_bad_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	213.7	Streptococcus_suis_BM407__medium_short__bad_long__npScarf_with_graph_1.6-10a.fasta		4	4	4	4	3	2	2227976	2227976	2227976	2227976	2203398	2161635	4	1368557	2227976	40.97	1368557	1368557	793078	793078	1	1	2	2	4	2	2161635	1	5	0	0 + 0 part	0	99.951	1.027	0.00	39.77	2.86	639018	2227976	592265	592265	542366	542366	2	2	3	3			no	no	no
Streptococcus_suis_BM407__medium_short__good_long	hybrid	fake	medium	good	Streptococcus_suis_BM407_medium_illumina_1.fastq.gz, Streptococcus_suis_BM407_medium_illumina_2.fastq.gz, Streptococcus_suis_BM407_good_long.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_medium_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_good_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	358.9	Streptococcus_suis_BM407__medium_short__good_long__npScarf_with_graph_1.6-10a.fasta		5	5	5	5	4	2	2268074	2268074	2268074	2268074	2243496	2159083	5	1367911	2268074	40.93	1367911	1367911	791172	791172	1	1	2	2	3	3	2194044	1	4	0	0 + 0 part	0	99.955	1.045	0.00	36.64	2.81	735895	2268072	645008	645008	592265	592265	2	2	3	3			no	no	no
Streptococcus_suis_BM407__medium_short__medium_long	hybrid	fake	medium	medium	Streptococcus_suis_BM407_medium_illumina_1.fastq.gz, Streptococcus_suis_BM407_medium_illumina_2.fastq.gz, Streptococcus_suis_BM407_medium_long.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	npScarf	with_graph	1.6-10a	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_medium_illumina_2.fastq.gz --careful --threads 8 -o spades_assembly; jsa.seq.sort -r -n --input spades_assembly/contigs.fasta --output np_scarf.fasta; bwa index np_scarf.fasta; bwa mem -t8 -k11 -W20 -r10 -A1 -B1 -O1 -E1 -L0 -a -Y np_scarf.fasta /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_medium_long.fastq.gz > alignments.sam; jsa.np.npscarf --bamFile alignments.sam --seqFile np_scarf.fasta --spadesDir spades_assembly	auto	success	268.6	Streptococcus_suis_BM407__medium_short__medium_long__npScarf_with_graph_1.6-10a.fasta		5	5	5	4	3	2	2226964	2226964	2226964	2218555	2193977	2159035	5	1367852	2226964	40.98	1367852	1367852	791183	791183	1	1	2	2	3	3	2193977	3	6	0	0 + 0 part	0	99.909	1.027	0.00	36.33	2.77	618134	2226359	530325	530325	291132	500051	2	2	4	3			no	no	no
